Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
339-18-7061;C;Naypyitaw;Member;Female;Fashion accessories;9298;2;9298;195258;2/13/2019;15:06:00;Credit card;18596;4761904762;9298;8
359-90-3665;B;Mandalay;Member;Female;Fashion accessories;1808;4;3616;75936;1/14/2019;18:03:00;Credit card;7232;4761904762;3616;95
375-72-3056;B;Mandalay;Normal;Male;Sports and travel;6306;3;9459;198639;1/19/2019;15:58:00;Ewallet;18918;4761904762;9459;7
127-47-6963;A;Yangon;Normal;Male;Health and beauty;5171;4;10342;217182;3/9/2019;13:53:00;Credit card;20684;4761904762;10342;98
278-86-2735;A;Yangon;Normal;Female;Food and beverages;5234;3;7851;164871;3/27/2019;14:03:00;Cash;15702;4761904762;7851;92
695-28-6250;A;Yangon;Normal;Female;Sports and travel;4306;5;10765;226065;2/4/2019;16:38:00;Ewallet;2153;4761904762;10765;77
379-17-6588;C;Naypyitaw;Normal;Male;Fashion accessories;5961;10;29805;625905;3/14/2019;11:07:00;Cash;5961;4761904762;29805;53
227-50-3718;A;Yangon;Normal;Male;Health and beauty;1462;5;3655;76755;3/4/2019;12:23:00;Cash;731;4761904762;3655;44
302-15-2162;C;Naypyitaw;Member;Male;Health and beauty;4653;6;13959;293139;3/3/2019;10:54:00;Credit card;27918;4761904762;13959;43
788-07-8452;C;Naypyitaw;Member;Female;Home and lifestyle;2424;7;8484;178164;1/27/2019;17:38:00;Ewallet;16968;4761904762;8484;94
560-49-6611;A;Yangon;Member;Female;Sports and travel;4558;1;2279;47859;2/7/2019;14:13:00;Cash;4558;4761904762;2279;98
880-35-0356;A;Yangon;Member;Female;Sports and travel;752;3;1128;23688;2/5/2019;11:51:00;Ewallet;2256;4761904762;1128;48
585-11-6748;B;Mandalay;Member;Male;Sports and travel;968;3;1452;30492;3/15/2019;13:05:00;Cash;2904;4761904762;1452;53
470-31-3286;B;Mandalay;Normal;Male;Health and beauty;1482;3;2223;46683;3/1/2019;11:30:00;Credit card;4446;4761904762;2223;87
152-68-2907;A;Yangon;Normal;Male;Food and beverages;522;3;783;16443;2/15/2019;13:30:00;Credit card;1566;4761904762;783;95
123-35-4896;C;Naypyitaw;Normal;Female;Sports and travel;4666;9;20997;440937;2/17/2019;19:11:00;Ewallet;41994;4761904762;20997;53
258-69-7810;C;Naypyitaw;Normal;Female;Fashion accessories;3685;5;92125;1934625;1/26/2019;18:53:00;Cash;18425;4761904762;92125;92
334-64-2006;A;Yangon;Member;Female;Home and lifestyle;7032;2;7032;147672;3/24/2019;14:22:00;Ewallet;14064;4761904762;7032;96
219-61-4139;C;Naypyitaw;Normal;Male;Electronic accessories;8308;1;4154;87234;1/23/2019;17:16:00;Ewallet;8308;4761904762;4154;64
881-41-7302;C;Naypyitaw;Normal;Female;Fashion accessories;6499;1;32495;682395;1/26/2019;10:06:00;Credit card;6499;4761904762;32495;45
373-09-4567;C;Naypyitaw;Normal;Male;Food and beverages;7756;10;3878;81438;3/14/2019;20:35:00;Ewallet;7756;4761904762;3878;69
642-30-6693;B;Mandalay;Normal;Female;Sports and travel;5451;6;16353;343413;3/17/2019;13:54:00;Ewallet;32706;4761904762;16353;78
484-22-8230;C;Naypyitaw;Member;Female;Fashion accessories;5189;7;181615;3813915;1/8/2019;20:08:00;Cash;36323;4761904762;181615;45
830-58-2383;B;Mandalay;Normal;Male;Home and lifestyle;3175;4;635;13335;2/8/2019;15:26:00;Cash;127;4761904762;635;86
559-98-9873;A;Yangon;Member;Female;Fashion accessories;5365;7;187775;3943275;2/10/2019;12:56:00;Ewallet;37555;4761904762;187775;52
544-32-5024;C;Naypyitaw;Member;Female;Food and beverages;4979;4;9958;209118;3/28/2019;19:16:00;Credit card;19916;4761904762;9958;64
318-12-0304;A;Yangon;Normal;Male;Fashion accessories;3061;1;15305;321405;1/23/2019;12:20:00;Ewallet;3061;4761904762;15305;52
349-97-8902;B;Mandalay;Member;Male;Food and beverages;5789;2;5789;121569;1/17/2019;10:37:00;Ewallet;11578;4761904762;5789;89
421-95-9805;A;Yangon;Normal;Female;Electronic accessories;2896;1;1448;30408;2/7/2019;10:18:00;Credit card;2896;4761904762;1448;62
277-35-5865;C;Naypyitaw;Member;Female;Food and beverages;9897;9;445365;9352665;3/9/2019;11:23:00;Cash;89073;4761904762;445365;67
789-23-8625;B;Mandalay;Member;Male;Fashion accessories;9322;3;13983;293643;1/24/2019;11:45:00;Cash;27966;4761904762;13983;72
284-54-4231;C;Naypyitaw;Member;Male;Sports and travel;8093;1;40465;849765;1/19/2019;16:08:00;Credit card;8093;4761904762;40465;9
443-59-0061;A;Yangon;Member;Male;Food and beverages;6745;10;33725;708225;2/3/2019;11:25:00;Ewallet;6745;4761904762;33725;42
509-29-3912;A;Yangon;Member;Female;Sports and travel;3872;9;17424;365904;3/20/2019;12:24:00;Ewallet;34848;4761904762;17424;42
327-40-9673;B;Mandalay;Member;Male;Sports and travel;726;6;2178;45738;1/13/2019;19:51:00;Cash;4356;4761904762;2178;69
840-19-2096;C;Naypyitaw;Member;Male;Electronic accessories;8791;5;219775;4615275;3/14/2019;18:10:00;Ewallet;43955;4761904762;219775;44
828-46-6863;A;Yangon;Member;Male;Food and beverages;9853;6;29559;620739;1/23/2019;11:22:00;Credit card;59118;4761904762;29559;4
641-96-3695;C;Naypyitaw;Member;Female;Fashion accessories;4346;6;13038;273798;2/7/2019;17:55:00;Ewallet;26076;4761904762;13038;85
420-97-3340;A;Yangon;Normal;Female;Food and beverages;7168;3;10752;225792;3/28/2019;15:30:00;Credit card;21504;4761904762;10752;92
436-54-4512;A;Yangon;Member;Female;Food and beverages;9161;1;45805;961905;3/20/2019;19:44:00;Cash;9161;4761904762;45805;98
670-79-6321;B;Mandalay;Member;Female;Home and lifestyle;9459;7;331065;6952365;1/17/2019;15:27:00;Credit card;66213;4761904762;331065;49
852-62-7105;B;Mandalay;Normal;Female;Fashion accessories;8325;10;41625;874125;1/12/2019;11:25:00;Credit card;8325;4761904762;41625;44
598-06-7312;B;Mandalay;Member;Male;Fashion accessories;9135;1;45675;959175;2/16/2019;15:42:00;Cash;9135;4761904762;45675;68
135-13-8269;B;Mandalay;Member;Female;Food and beverages;7888;2;7888;165648;1/26/2019;16:04:00;Cash;15776;4761904762;7888;91
816-57-2053;A;Yangon;Normal;Male;Sports and travel;6087;2;6087;127827;3/9/2019;12:37:00;Ewallet;12174;4761904762;6087;87
628-90-8624;B;Mandalay;Member;Male;Health and beauty;8258;10;4129;86709;3/14/2019;14:41:00;Cash;8258;4761904762;4129;5
856-66-2701;A;Yangon;Member;Male;Home and lifestyle;533;3;7995;167895;1/25/2019;14:19:00;Ewallet;1599;4761904762;7995;75
308-39-1707;A;Yangon;Normal;Female;Fashion accessories;1209;1;6045;126945;1/26/2019;18:19:00;Credit card;1209;4761904762;6045;82
149-61-1929;A;Yangon;Normal;Male;Sports and travel;6419;10;32095;673995;1/19/2019;14:08:00;Credit card;6419;4761904762;32095;67
655-07-2265;A;Yangon;Normal;Male;Electronic accessories;7831;3;117465;2466765;3/5/2019;16:38:00;Ewallet;23493;4761904762;117465;54
589-02-8023;A;Yangon;Member;Male;Food and beverages;8377;2;8377;175917;1/15/2019;10:54:00;Credit card;16754;4761904762;8377;7
420-04-7590;B;Mandalay;Normal;Male;Home and lifestyle;997;3;14955;314055;3/18/2019;11:29:00;Ewallet;2991;4761904762;14955;47
182-88-2763;B;Mandalay;Member;Male;Food and beverages;7991;3;119865;2517165;3/20/2019;19:28:00;Credit card;23973;4761904762;119865;5
188-55-0967;B;Mandalay;Member;Male;Health and beauty;6647;10;33235;697935;1/15/2019;15:01:00;Credit card;6647;4761904762;33235;5
610-46-4100;A;Yangon;Normal;Male;Health and beauty;2895;7;101325;2127825;3/3/2019;20:31:00;Credit card;20265;4761904762;101325;6
318-81-2368;C;Naypyitaw;Normal;Female;Electronic accessories;462;1;231;4851;3/19/2019;12:16:00;Cash;462;4761904762;231;63
364-33-8584;B;Mandalay;Member;Female;Food and beverages;1763;5;44075;925575;3/8/2019;15:27:00;Cash;8815;4761904762;44075;85
665-63-9737;B;Mandalay;Normal;Male;Fashion accessories;5242;3;7863;165123;2/27/2019;17:36:00;Ewallet;15726;4761904762;7863;75
695-09-5146;B;Mandalay;Member;Female;Food and beverages;9879;3;148185;3111885;2/23/2019;20:00:00;Ewallet;29637;4761904762;148185;64
155-45-3814;C;Naypyitaw;Member;Female;Electronic accessories;8855;8;3542;74382;3/19/2019;15:29:00;Ewallet;7084;4761904762;3542;47
794-32-2436;B;Mandalay;Member;Male;Electronic accessories;5567;2;5567;116907;3/27/2019;15:08:00;Ewallet;11134;4761904762;5567;6
131-15-8856;C;Naypyitaw;Member;Female;Food and beverages;7252;8;29008;609168;3/30/2019;19:26:00;Credit card;58016;4761904762;29008;4
273-84-2164;C;Naypyitaw;Member;Male;Electronic accessories;1205;5;30125;632625;2/16/2019;15:53:00;Ewallet;6025;4761904762;30125;55
706-36-6154;A;Yangon;Member;Male;Home and lifestyle;1936;9;8712;182952;1/18/2019;18:43:00;Ewallet;17424;4761904762;8712;87
778-89-7974;C;Naypyitaw;Normal;Male;Health and beauty;7021;6;21063;442323;3/30/2019;14:58:00;Cash;42126;4761904762;21063;74
574-31-8277;B;Mandalay;Member;Male;Fashion accessories;3363;1;16815;353115;3/20/2019;19:55:00;Cash;3363;4761904762;16815;56
859-71-0933;C;Naypyitaw;Member;Female;Sports and travel;1549;2;1549;32529;1/16/2019;15:10:00;Cash;3098;4761904762;1549;63
740-11-5257;C;Naypyitaw;Normal;Male;Electronic accessories;2474;10;1237;25977;2/24/2019;16:44:00;Cash;2474;4761904762;1237;71
369-82-2676;B;Mandalay;Normal;Male;Electronic accessories;7566;5;18915;397215;1/15/2019;18:22:00;Ewallet;3783;4761904762;18915;78
563-47-4072;B;Mandalay;Normal;Female;Health and beauty;5581;6;16743;351603;1/22/2019;11:52:00;Cash;33486;4761904762;16743;99
742-04-5161;A;Yangon;Member;Male;Home and lifestyle;7278;10;3639;76419;2/3/2019;17:24:00;Cash;7278;4761904762;3639;73
149-15-7606;B;Mandalay;Member;Male;Sports and travel;3732;9;16794;352674;3/6/2019;15:31:00;Ewallet;33588;4761904762;16794;51
133-77-3154;B;Mandalay;Member;Male;Fashion accessories;6018;4;12036;252756;2/16/2019;18:04:00;Credit card;24072;4761904762;12036;94
169-52-4504;A;Yangon;Normal;Female;Electronic accessories;1569;3;23535;494235;3/14/2019;14:13:00;Credit card;4707;4761904762;23535;58
250-81-7186;C;Naypyitaw;Normal;Female;Electronic accessories;9969;1;49845;1046745;2/27/2019;10:23:00;Credit card;9969;4761904762;49845;8
562-12-5430;A;Yangon;Member;Female;Fashion accessories;8815;3;132225;2776725;1/18/2019;10:11:00;Ewallet;26445;4761904762;132225;79
816-72-8853;A;Yangon;Member;Female;Sports and travel;2793;5;69825;1466325;1/29/2019;15:48:00;Cash;13965;4761904762;69825;59
491-38-3499;A;Yangon;Member;Male;Fashion accessories;5545;1;27725;582225;2/26/2019;17:46:00;Credit card;5545;4761904762;27725;49
322-02-2271;B;Mandalay;Normal;Female;Sports and travel;4297;3;64455;1353555;2/3/2019;11:46:00;Cash;12891;4761904762;64455;93
842-29-4695;C;Naypyitaw;Member;Male;Sports and travel;1714;7;5999;125979;1/16/2019;12:07:00;Credit card;11998;4761904762;5999;79
725-67-2480;B;Mandalay;Member;Female;Fashion accessories;5875;6;17625;370125;3/24/2019;18:14:00;Credit card;3525;4761904762;17625;59
641-51-2661;C;Naypyitaw;Member;Female;Food and beverages;871;10;4355;91455;2/12/2019;14:45:00;Credit card;871;4761904762;4355;99
714-02-3114;C;Naypyitaw;Normal;Female;Sports and travel;988;2;988;20748;2/21/2019;11:39:00;Cash;1976;4761904762;988;77
518-17-2983;A;Yangon;Normal;Female;Fashion accessories;4863;4;9726;204246;2/4/2019;15:44:00;Ewallet;19452;4761904762;9726;76
779-42-2410;B;Mandalay;Member;Male;Food and beverages;5774;3;8661;181881;2/20/2019;13:06:00;Ewallet;17322;4761904762;8661;77
190-14-3147;B;Mandalay;Normal;Female;Health and beauty;1797;4;3594;75474;2/23/2019;20:43:00;Ewallet;7188;4761904762;3594;64
408-66-6712;C;Naypyitaw;Member;Female;Health and beauty;4771;6;14313;300573;2/16/2019;14:19:00;Ewallet;28626;4761904762;14313;44
679-22-6530;B;Mandalay;Normal;Female;Sports and travel;4062;2;4062;85302;1/17/2019;10:01:00;Credit card;8124;4761904762;4062;41
588-47-8641;A;Yangon;Member;Male;Fashion accessories;5604;10;2802;58842;1/14/2019;19:30:00;Ewallet;5604;4761904762;2802;44
642-61-4706;B;Mandalay;Member;Male;Food and beverages;934;2;934;19614;3/30/2019;16:34:00;Cash;1868;4761904762;934;55
576-31-4774;B;Mandalay;Normal;Female;Health and beauty;7341;3;110115;2312415;3/2/2019;13:10:00;Ewallet;22023;4761904762;110115;4
556-41-6224;C;Naypyitaw;Normal;Male;Health and beauty;3364;8;13456;282576;2/15/2019;17:10:00;Credit card;26912;4761904762;13456;93
811-03-8790;A;Yangon;Normal;Female;Electronic accessories;4548;10;2274;47754;3/1/2019;10:22:00;Credit card;4548;4761904762;2274;48
242-11-3142;B;Mandalay;Member;Male;Fashion accessories;8377;2;8377;175917;2/24/2019;19:57:00;Cash;16754;4761904762;8377;46
752-23-3760;B;Mandalay;Member;Female;Sports and travel;6408;7;22428;470988;2/19/2019;19:29:00;Credit card;44856;4761904762;22428;73
274-05-5470;A;Yangon;Member;Female;Food and beverages;7347;4;14694;308574;2/23/2019;18:30:00;Cash;29388;4761904762;14694;6
648-94-3045;C;Naypyitaw;Normal;Male;Health and beauty;5895;10;29475;618975;2/7/2019;14:27:00;Ewallet;5895;4761904762;29475;81
130-67-4723;A;Yangon;Member;Male;Food and beverages;485;6;1455;30555;1/11/2019;13:57:00;Ewallet;291;4761904762;1455;94
528-87-5606;B;Mandalay;Member;Female;Electronic accessories;3948;1;1974;41454;2/12/2019;19:43:00;Cash;3948;4761904762;1974;65
320-85-2052;B;Mandalay;Normal;Female;Sports and travel;3481;1;17405;365505;1/14/2019;10:11:00;Credit card;3481;4761904762;17405;7
370-96-0655;C;Naypyitaw;Normal;Female;Fashion accessories;4932;6;14796;310716;1/9/2019;13:46:00;Ewallet;29592;4761904762;14796;71
105-10-6182;A;Yangon;Member;Male;Fashion accessories;2148;2;2148;45108;2/27/2019;12:22:00;Ewallet;4296;4761904762;2148;66
510-79-0415;B;Mandalay;Member;Female;Sports and travel;2308;6;6924;145404;1/24/2019;19:20:00;Ewallet;13848;4761904762;6924;49
241-96-5076;B;Mandalay;Member;Female;Home and lifestyle;491;2;491;10311;1/8/2019;12:58:00;Credit card;982;4761904762;491;64
767-97-4650;B;Mandalay;Member;Female;Sports and travel;6483;2;6483;136143;1/8/2019;11:59:00;Credit card;12966;4761904762;6483;8
648-83-1321;A;Yangon;Member;Male;Home and lifestyle;6356;10;3178;66738;1/16/2019;17:59:00;Cash;6356;4761904762;3178;43
173-57-2300;C;Naypyitaw;Member;Male;Sports and travel;7288;2;7288;153048;3/13/2019;12:51:00;Cash;14576;4761904762;7288;61
305-03-2383;A;Yangon;Normal;Female;Food and beverages;671;3;10065;211365;2/15/2019;10:36:00;Cash;2013;4761904762;10065;75
394-55-6384;C;Naypyitaw;Member;Female;Sports and travel;7019;9;315855;6632955;1/25/2019;13:38:00;Cash;63171;4761904762;315855;67
266-20-6657;C;Naypyitaw;Member;Male;Food and beverages;5504;7;19264;404544;3/12/2019;19:39:00;Ewallet;38528;4761904762;19264;52
689-05-1884;A;Yangon;Member;Male;Health and beauty;4863;10;24315;510615;3/4/2019;12:44:00;Cash;4863;4761904762;24315;88
196-01-2849;C;Naypyitaw;Member;Female;Fashion accessories;7338;7;25683;539343;2/10/2019;13:56:00;Cash;51366;4761904762;25683;95
372-62-5264;C;Naypyitaw;Normal;Female;Food and beverages;526;9;2367;49707;1/16/2019;14:42:00;Cash;4734;4761904762;2367;76
800-09-8606;A;Yangon;Member;Female;Home and lifestyle;8737;5;218425;4586925;1/29/2019;19:45:00;Cash;43685;4761904762;218425;66
182-52-7000;A;Yangon;Member;Female;Sports and travel;2704;4;5408;113568;1/1/2019;20:26:00;Ewallet;10816;4761904762;5408;69
826-58-8051;B;Mandalay;Normal;Male;Home and lifestyle;6219;4;12438;261198;1/6/2019;19:46:00;Ewallet;24876;4761904762;12438;43
868-06-0466;A;Yangon;Member;Male;Electronic accessories;6958;9;31311;657531;2/19/2019;19:38:00;Credit card;62622;4761904762;31311;78
751-41-9720;C;Naypyitaw;Normal;Male;Home and lifestyle;975;10;4875;102375;1/12/2019;16:18:00;Ewallet;975;4761904762;4875;8
626-43-7888;C;Naypyitaw;Normal;Female;Fashion accessories;6041;8;24164;507444;2/7/2019;12:23:00;Ewallet;48328;4761904762;24164;96
176-64-7711;B;Mandalay;Normal;Male;Food and beverages;3232;3;4848;101808;3/27/2019;19:11:00;Credit card;9696;4761904762;4848;43
191-29-0321;B;Mandalay;Member;Female;Fashion accessories;1977;10;9885;207585;2/27/2019;18:57:00;Credit card;1977;4761904762;9885;5
729-06-2010;B;Mandalay;Member;Male;Health and beauty;8047;9;362115;7604415;1/6/2019;11:18:00;Cash;72423;4761904762;362115;92
640-48-5028;B;Mandalay;Member;Female;Home and lifestyle;8839;9;397755;8352855;3/2/2019;12:40:00;Cash;79551;4761904762;397755;63
186-79-9562;B;Mandalay;Normal;Male;Health and beauty;7177;7;251195;5275095;3/29/2019;14:06:00;Cash;50239;4761904762;251195;89
834-45-5519;B;Mandalay;Normal;Female;Electronic accessories;43;4;86;1806;1/31/2019;20:48:00;Ewallet;172;4761904762;86;76
162-65-8559;C;Naypyitaw;Member;Male;Food and beverages;6898;1;3449;72429;1/21/2019;20:13:00;Cash;6898;4761904762;3449;48
760-27-5490;C;Naypyitaw;Normal;Male;Fashion accessories;1562;8;6248;131208;1/20/2019;20:37:00;Ewallet;12496;4761904762;6248;91
445-30-9252;A;Yangon;Normal;Male;Sports and travel;257;3;3855;80955;1/17/2019;17:59:00;Ewallet;771;4761904762;3855;61
786-94-2700;A;Yangon;Member;Male;Food and beverages;8062;6;24186;507906;2/28/2019;20:18:00;Cash;48372;4761904762;24186;91
728-88-7867;C;Naypyitaw;Member;Female;Home and lifestyle;7553;4;15106;317226;3/19/2019;15:52:00;Ewallet;30212;4761904762;15106;83
183-21-3799;C;Naypyitaw;Normal;Female;Electronic accessories;7763;9;349335;7336035;2/19/2019;15:14:00;Ewallet;69867;4761904762;349335;72
268-20-3585;C;Naypyitaw;Normal;Female;Health and beauty;1385;9;62325;1308825;2/4/2019;12:50:00;Ewallet;12465;4761904762;62325;6
735-32-9839;C;Naypyitaw;Member;Male;Fashion accessories;987;8;3948;82908;1/31/2019;10:36:00;Ewallet;7896;4761904762;3948;85
258-92-7466;A;Yangon;Normal;Female;Health and beauty;3568;5;892;18732;2/6/2019;18:33:00;Credit card;1784;4761904762;892;66
857-16-3520;A;Yangon;Member;Female;Fashion accessories;7146;7;25011;525231;3/28/2019;16:06:00;Ewallet;50022;4761904762;25011;45
482-17-1179;A;Yangon;Member;Male;Electronic accessories;1194;3;1791;37611;1/19/2019;12:47:00;Credit card;3582;4761904762;1791;81
788-21-5741;A;Yangon;Normal;Male;Fashion accessories;4538;3;6807;142947;2/17/2019;13:34:00;Credit card;13614;4761904762;6807;72
821-14-9046;B;Mandalay;Member;Female;Fashion accessories;1748;6;5244;110124;1/18/2019;15:04:00;Credit card;10488;4761904762;5244;61
418-05-0656;B;Mandalay;Normal;Female;Fashion accessories;2556;7;8946;187866;2/2/2019;20:42:00;Cash;17892;4761904762;8946;71
678-79-0726;C;Naypyitaw;Member;Female;Sports and travel;9063;9;407835;8564535;1/18/2019;15:28:00;Cash;81567;4761904762;407835;51
776-68-1096;B;Mandalay;Normal;Male;Home and lifestyle;4412;3;6618;138978;3/18/2019;13:45:00;Credit card;13236;4761904762;6618;79
592-46-1692;C;Naypyitaw;Member;Female;Food and beverages;3677;7;128695;2702595;1/11/2019;20:10:00;Cash;25739;4761904762;128695;74
434-35-9162;B;Mandalay;Member;Male;Food and beverages;2334;4;4668;98028;2/4/2019;18:53:00;Ewallet;9336;4761904762;4668;74
149-14-0304;C;Naypyitaw;Member;Female;Health and beauty;285;8;114;2394;2/6/2019;14:24:00;Cash;228;4761904762;114;66
442-44-6497;C;Naypyitaw;Member;Male;Home and lifestyle;5557;3;83355;1750455;1/8/2019;11:42:00;Credit card;16671;4761904762;83355;59
174-64-0215;B;Mandalay;Normal;Male;Sports and travel;6974;10;3487;73227;3/5/2019;17:49:00;Credit card;6974;4761904762;3487;89
210-74-9613;C;Naypyitaw;Normal;Male;Fashion accessories;9726;4;19452;408492;3/16/2019;15:33:00;Ewallet;38904;4761904762;19452;68
299-29-0180;B;Mandalay;Member;Female;Home and lifestyle;5218;7;18263;383523;3/9/2019;10:54:00;Cash;36526;4761904762;18263;93
247-11-2470;A;Yangon;Member;Female;Fashion accessories;2232;4;4464;93744;3/1/2019;16:23:00;Credit card;8928;4761904762;4464;44
635-28-5728;A;Yangon;Normal;Male;Health and beauty;56;3;84;1764;2/28/2019;19:33:00;Ewallet;168;4761904762;84;48
756-49-0168;A;Yangon;Member;Male;Fashion accessories;197;1;985;20685;2/8/2019;11:39:00;Ewallet;197;4761904762;985;95
438-23-1242;B;Mandalay;Normal;Male;Electronic accessories;7588;7;26558;557718;1/24/2019;10:38:00;Ewallet;53116;4761904762;26558;89
238-45-6950;B;Mandalay;Member;Male;Food and beverages;5372;1;2686;56406;3/1/2019;20:03:00;Ewallet;5372;4761904762;2686;64
607-65-2441;C;Naypyitaw;Member;Male;Health and beauty;8195;10;40975;860475;3/10/2019;12:39:00;Credit card;8195;4761904762;40975;6
386-27-7606;C;Naypyitaw;Member;Female;Home and lifestyle;812;7;2842;59682;3/23/2019;15:59:00;Credit card;5684;4761904762;2842;81
137-63-5492;C;Naypyitaw;Normal;Male;Electronic accessories;5876;10;2938;61698;1/29/2019;14:26:00;Ewallet;5876;4761904762;2938;9
197-77-7132;B;Mandalay;Member;Male;Electronic accessories;9156;8;36624;769104;1/12/2019;18:22:00;Ewallet;73248;4761904762;36624;6
805-86-0265;A;Yangon;Normal;Male;Home and lifestyle;9396;9;42282;887922;3/20/2019;11:32:00;Cash;84564;4761904762;42282;98
733-29-1227;C;Naypyitaw;Normal;Male;Home and lifestyle;5561;7;194635;4087335;3/23/2019;12:41:00;Cash;38927;4761904762;194635;85
451-73-2711;C;Naypyitaw;Normal;Male;Food and beverages;8483;1;42415;890715;1/14/2019;15:20:00;Ewallet;8483;4761904762;42415;88
373-14-0504;A;Yangon;Member;Female;Sports and travel;7163;2;7163;150423;2/12/2019;14:33:00;Ewallet;14326;4761904762;7163;88
546-80-2899;A;Yangon;Member;Male;Home and lifestyle;3769;2;3769;79149;2/20/2019;15:29:00;Ewallet;7538;4761904762;3769;95
345-68-9016;C;Naypyitaw;Member;Female;Sports and travel;3167;8;12668;266028;1/2/2019;16:19:00;Credit card;25336;4761904762;12668;56
390-17-5806;C;Naypyitaw;Member;Female;Food and beverages;3842;1;1921;40341;2/2/2019;16:33:00;Cash;3842;4761904762;1921;86
457-13-1708;B;Mandalay;Member;Male;Fashion accessories;6523;10;32615;684915;1/8/2019;19:07:00;Credit card;6523;4761904762;32615;52
664-14-2882;C;Naypyitaw;Member;Female;Home and lifestyle;1053;5;26325;552825;1/30/2019;14:43:00;Credit card;5265;4761904762;26325;58
487-79-6868;B;Mandalay;Member;Female;Home and lifestyle;1229;9;55305;1161405;3/26/2019;19:28:00;Credit card;11061;4761904762;55305;8
314-23-4520;C;Naypyitaw;Member;Male;Health and beauty;8123;7;284305;5970405;1/15/2019;20:44:00;Cash;56861;4761904762;284305;9
210-30-7976;B;Mandalay;Member;Female;Fashion accessories;2232;4;4464;93744;3/14/2019;11:16:00;Ewallet;8928;4761904762;4464;41
585-86-8361;A;Yangon;Normal;Female;Food and beverages;2728;5;682;14322;2/3/2019;10:31:00;Credit card;1364;4761904762;682;86
807-14-7833;A;Yangon;Member;Female;Electronic accessories;1742;10;871;18291;2/22/2019;12:30:00;Ewallet;1742;4761904762;871;7
775-72-1988;B;Mandalay;Normal;Male;Home and lifestyle;7328;5;1832;38472;1/24/2019;15:05:00;Ewallet;3664;4761904762;1832;84
288-38-3758;C;Naypyitaw;Member;Female;Fashion accessories;8487;3;127305;2673405;1/25/2019;18:30:00;Ewallet;25461;4761904762;127305;74
652-43-6591;A;Yangon;Normal;Female;Fashion accessories;9729;8;38916;817236;3/9/2019;13:18:00;Credit card;77832;4761904762;38916;62
785-96-0615;B;Mandalay;Member;Female;Electronic accessories;3574;8;14296;300216;2/17/2019;15:28:00;Ewallet;28592;4761904762;14296;49
406-46-7107;A;Yangon;Normal;Female;Home and lifestyle;9652;6;28956;608076;1/11/2019;11:52:00;Cash;57912;4761904762;28956;45
250-17-5703;A;Yangon;Member;Male;Food and beverages;1885;10;9425;197925;2/27/2019;18:24:00;Ewallet;1885;4761904762;9425;56
156-95-3964;A;Yangon;Normal;Female;Food and beverages;5539;4;11078;232638;3/25/2019;15:19:00;Ewallet;22156;4761904762;11078;8
842-40-8179;B;Mandalay;Member;Female;Food and beverages;772;10;386;8106;2/11/2019;10:38:00;Credit card;772;4761904762;386;56
525-09-8450;B;Mandalay;Normal;Male;Electronic accessories;7213;10;36065;757365;1/31/2019;15:12:00;Credit card;7213;4761904762;36065;42
410-67-1709;A;Yangon;Member;Female;Fashion accessories;6388;8;25552;536592;1/20/2019;17:48:00;Ewallet;51104;4761904762;25552;99
587-73-4862;A;Yangon;Member;Female;Health and beauty;1069;5;26725;561225;3/26/2019;11:07:00;Ewallet;5345;4761904762;26725;76
787-87-2010;A;Yangon;Member;Male;Health and beauty;555;4;111;2331;1/20/2019;15:48:00;Credit card;222;4761904762;111;66
593-14-4239;B;Mandalay;Normal;Female;Home and lifestyle;9546;8;38184;801864;3/5/2019;19:40:00;Ewallet;76368;4761904762;38184;47
801-88-0346;C;Naypyitaw;Normal;Female;Fashion accessories;7606;3;11409;239589;1/5/2019;20:30:00;Credit card;22818;4761904762;11409;98
388-76-2555;B;Mandalay;Normal;Male;Sports and travel;1369;6;4107;86247;2/13/2019;13:59:00;Cash;8214;4761904762;4107;63
711-31-1234;B;Mandalay;Normal;Female;Electronic accessories;9564;4;19128;401688;3/16/2019;18:51:00;Cash;38256;4761904762;19128;79
886-54-6089;A;Yangon;Normal;Female;Home and lifestyle;1143;6;3429;72009;1/15/2019;17:24:00;Cash;6858;4761904762;3429;77
707-32-7409;B;Mandalay;Member;Female;Sports and travel;9554;4;19108;401268;2/26/2019;11:58:00;Ewallet;38216;4761904762;19108;45
759-98-4285;C;Naypyitaw;Member;Female;Health and beauty;8587;7;300545;6311445;2/27/2019;19:01:00;Credit card;60109;4761904762;300545;8
201-63-8275;C;Naypyitaw;Member;Female;Sports and travel;6799;7;237965;4997265;2/17/2019;16:50:00;Ewallet;47593;4761904762;237965;57
471-06-8611;C;Naypyitaw;Normal;Female;Food and beverages;5242;1;2621;55041;2/6/2019;10:22:00;Credit card;5242;4761904762;2621;63
200-16-5952;C;Naypyitaw;Member;Male;Food and beverages;6565;2;6565;137865;1/17/2019;16:46:00;Cash;1313;4761904762;6565;6
120-54-2248;B;Mandalay;Normal;Female;Food and beverages;2886;5;7215;151515;1/22/2019;18:08:00;Credit card;1443;4761904762;7215;8
102-77-2261;C;Naypyitaw;Member;Male;Health and beauty;6531;7;228585;4800285;3/5/2019;18:02:00;Credit card;45717;4761904762;228585;42
